sale_date,item_name,net_quantity,index_id
09/04/2016,Tea,1,695
03/23/2016,New Orleans Iced Coffee (cup),1,696
11/05/2016,"Cappuccino, Unknown",1,697
12/20/2016,Tea,1,698
10/08/2016,Espresso,1,699
11/11/2016,Latte,1,700
06/29/2016,Latte,1,701
12/12/2016,Americano,1,702
06/19/2016,Latte,1,703
08/05/2016,Latte,1,704
08/04/2016,Mocha,1,705
03/16/2016,Mocha,1,706
11/02/2016,Chemex Coffee,1,707
12/09/2016,Macchiato,1,708
07/13/2016,S.O. Iced Coffee,1,709
11/15/2016,New Orleans Iced Coffee (cup),1,710
12/17/2016,"Au Lait, Unknown",1,711
11/08/2016,S.O. Iced Coffee,1,712
08/28/2016,Apple Juice,1,713
07/03/2016,S.O. Iced Coffee,1,714
12/26/2016,Macchiato,1,715
12/20/2016,"Cappuccino, Unknown",1,716
11/08/2016,"Cappuccino, Unknown",1,717
08/30/2016,Cascara Fizz,1,718
09/13/2016,Drip Coffee,1,719
08/20/2016,Drip Coffee,1,720
12/14/2016,New Orleans Iced Coffee (cup),1,721
10/03/2016,New Orleans Iced Coffee (cup),1,722
11/17/2016,New Orleans Iced Coffee (cup),1,723
11/08/2016,Drip Coffee,2,724
09/27/2016,S.O. Iced - 4 oz Oji,1,725
06/21/2016,Tea,1,726
06/16/2016,Drip Coffee,2,727
02/04/2016,Drip Coffee,1,728
06/20/2016,New Orleans Iced Coffee (cup),1,729
06/27/2016,"Cappuccino, Unknown",1,730
08/13/2016,New Orleans Iced Coffee (cup),1,731
12/24/2016,Drip Coffee,1,732
02/20/2016,"Cappuccino, Unknown",1,733
08/31/2016,S.O. Iced Coffee,1,734
02/26/2016,S.O. Iced Coffee,1,735
08/17/2016,"Cappuccino, Unknown",1,736
05/16/2016,Macchiato,1,737
08/28/2016,Hot Chocolate,1,738
03/16/2016,Sparkling Water,1,739
03/02/2016,Hot Chocolate,1,740
11/26/2016,S.O. Iced Coffee,1,741
03/29/2016,Latte,1,742
07/13/2016,S.O. Iced - 4 oz Oji,4,743
03/18/2016,S.O. Iced Coffee,1,744
09/29/2016,Mocha,1,745
11/15/2016,Hot Chocolate,1,746
08/23/2016,"Cappuccino, Unknown",1,747
12/11/2016,Latte,1,748
12/24/2016,Americano,1,749
04/05/2016,Macchiato,1,750
08/30/2016,Chemex Coffee,1,751
12/20/2016,New Orleans Iced Coffee (cup),1,752
11/11/2016,Latte,1,753
07/23/2016,Latte,1,754
04/29/2016,S.O. Iced Coffee,1,755
08/02/2016,Latte,1,756
07/31/2016,Gibraltar,1,757
06/04/2016,S.O. Iced - 4 oz Oji,1,758
04/28/2016,"Cappuccino, Unknown",1,759
07/02/2016,Latte,1,760
11/05/2016,New Orleans Iced Coffee (cup),1,761
02/27/2016,S.O. Iced Coffee,1,762
08/31/2016,Latte,1,763
08/07/2016,"Cappuccino, Unknown",1,764
06/03/2016,Americano,1,765
08/05/2016,Chemex Coffee,1,766
12/19/2016,Drip Coffee,2,767
06/22/2016,"Cappuccino, Unknown",1,768
09/09/2016,Gibraltar,1,769
02/20/2016,S.O. Iced Coffee,1,770
04/26/2016,"Cappuccino, Unknown",1,771
06/24/2016,Latte,1,772
05/24/2016,New Orleans Iced Coffee (cup),2,773
03/24/2016,New Orleans Iced Coffee (cup),1,774
03/20/2016,New Orleans Iced Coffee (cup),1,775
11/28/2016,New Orleans Iced Coffee (cup),1,776
10/26/2016,"Cappuccino, Unknown",1,777
07/16/2016,Drip Coffee,1,778
02/26/2016,Latte,1,779
05/29/2016,Drip Coffee,1,780
06/20/2016,"Cappuccino, Unknown",1,781
07/11/2016,New Orleans Iced Coffee (cup),1,782
03/10/2016,Latte,1,783
05/09/2016,"Cappuccino, Unknown",1,784
10/25/2016,New Orleans Iced Coffee (cup),2,785
05/15/2016,Latte,1,786
05/25/2016,Gibraltar,1,787
03/29/2016,"Cappuccino, Unknown",1,788
11/24/2016,"Cappuccino, Unknown",1,789
07/07/2016,Latte,1,790
03/18/2016,New Orleans Iced Coffee (cup),1,791
09/27/2016,New Orleans Iced Coffee (cup),2,792
02/10/2016,Drip Coffee,1,793
07/23/2016,Latte,1,794
12/06/2016,"Cappuccino, Unknown",1,795
04/14/2016,"Cappuccino, Unknown",2,796
06/15/2016,Still Water,1,797
12/22/2016,Drip Coffee,1,798
07/01/2016,NOLA Carton,2,799
08/04/2016,New Orleans Iced Coffee (cup),1,800
03/02/2016,Drip Coffee,1,801
10/05/2016,S.O. Iced Coffee,-1,802
06/06/2016,"Cappuccino, Unknown",1,803
04/25/2016,"Cappuccino, Unknown",1,804
07/15/2016,Latte,1,805
06/20/2016,New Orleans Iced Coffee (cup),1,806
07/27/2016,Mocha,1,807
12/23/2016,S.O. Iced - 4 oz Oji,1,808
09/25/2016,Drip Coffee,1,809
03/13/2016,Latte,1,810
11/04/2016,Drip Coffee,1,811
07/27/2016,S.O. Iced - 4 oz Oji,1,812
05/04/2016,"Cappuccino, Unknown",1,813
10/31/2016,Gibraltar,1,814
09/28/2016,Drip Coffee,1,815
08/22/2016,Latte,1,816
07/26/2016,S.O. Iced Coffee,1,817
04/03/2016,New Orleans Iced Coffee (cup),1,818
07/25/2016,S.O. Iced Coffee,1,819
11/25/2016,Latte,1,820
09/16/2016,Latte,1,821
05/19/2016,NOLA Carton,1,822
02/16/2016,S.O. Iced Coffee,1,823
10/12/2016,Tea,1,824
06/06/2016,Drip Coffee,1,825
07/30/2016,Drip Coffee,1,826
02/16/2016,New Orleans Iced Coffee (cup),1,827
10/26/2016,Drip Coffee,1,828
08/31/2016,New Orleans Iced Coffee (cup),2,829
12/27/2016,"Cappuccino, Unknown",1,830
11/16/2016,"Cappuccino, Unknown",1,831
12/05/2016,Mocha,2,832
09/10/2016,Drip Coffee,2,833
06/01/2016,Drip Coffee,1,834
10/05/2016,New Orleans Iced Coffee (cup),1,835
05/26/2016,Latte,1,836
09/10/2016,Sparkling Water,1,837
08/02/2016,Mocha,1,838
03/11/2016,New Orleans Iced Coffee (cup),1,839
04/06/2016,New Orleans Iced Coffee (cup),1,840
11/03/2016,"Cappuccino, Unknown",2,841
09/11/2016,Mocha,1,842
12/31/2016,New Orleans Iced Coffee (cup),1,843
03/19/2016,Drip Coffee,1,844
05/24/2016,New Orleans Iced Coffee (cup),1,845
03/22/2016,Hot Chocolate,1,846
04/26/2016,Latte,1,847
11/24/2016,Latte,1,848
07/19/2016,New Orleans Iced Coffee (cup),1,849
09/09/2016,Latte,1,850
12/10/2016,Latte,1,851
03/29/2016,Drip Coffee,1,852
11/20/2016,Mocha,1,853
09/01/2016,New Orleans Iced Coffee (cup),1,854
11/20/2016,Sparkling Water,1,855
03/08/2016,Drip Coffee,1,856
12/04/2016,Americano,1,857
06/20/2016,Latte,1,858
07/18/2016,Drip Coffee,1,859
12/10/2016,Latte,1,860
09/17/2016,Tea,1,861
09/12/2016,NOLA Carton,5,862
04/11/2016,"Cappuccino, Unknown",1,863
04/18/2016,Macchiato,1,864
02/07/2016,Drip Coffee,1,865
05/10/2016,Latte,1,866
05/05/2016,Chemex Coffee,3,867
07/21/2016,"Cappuccino, Unknown",1,868
10/09/2016,Espresso,1,869
08/02/2016,Latte,2,870
03/08/2016,Gibraltar,1,871
09/04/2016,S.O. Iced Coffee,1,872
11/05/2016,Espresso,1,873
05/14/2016,Latte,1,874
12/14/2016,"Cappuccino, Unknown",2,875
07/21/2016,Chemex Coffee,1,876
08/14/2016,Americano,1,877
05/03/2016,Macchiato,1,878
07/13/2016,Sparkling Water,1,879
06/03/2016,Cascara Fizz,1,880
03/07/2016,Chemex Coffee,1,881
04/23/2016,Drip Coffee,1,882
04/18/2016,Latte,1,883
02/08/2016,Apple Juice,2,884
12/17/2016,Latte,1,885
03/30/2016,Drip Coffee,1,886
12/04/2016,"Cappuccino, Unknown",1,887
05/01/2016,New Orleans Iced Coffee (cup),1,888
09/18/2016,New Orleans Iced Coffee (cup),2,889
06/11/2016,Latte,1,890
09/12/2016,Chemex Coffee,1,891
12/28/2016,"Cappuccino, Unknown",1,892
07/20/2016,Cascara Fizz,1,893
08/08/2016,Americano,1,894
08/11/2016,New Orleans Iced Coffee (cup),1,895
11/29/2016,Mocha,2,896
09/04/2016,Espresso,1,897
09/01/2016,S.O. Iced - 4 oz Oji,1,898
02/09/2016,Latte,1,899
10/02/2016,Latte,1,900
11/08/2016,New Orleans Iced Coffee (cup),1,901
06/14/2016,Still Water,1,902
10/03/2016,Milk,1,903
09/13/2016,S.O. Iced Coffee,2,904
12/20/2016,"Cappuccino, Unknown",1,905
12/15/2016,Hot Chocolate,1,906
12/24/2016,Hot Chocolate,1,907
08/21/2016,S.O. Iced Coffee,1,908
02/18/2016,Gibraltar,1,909
07/28/2016,Latte,1,910
04/16/2016,Drip Coffee,1,911
07/28/2016,S.O. Iced Coffee,1,912
07/19/2016,New Orleans Iced Coffee (cup),1,913
03/22/2016,Latte,1,914
10/26/2016,"Cappuccino, Unknown",1,915
04/27/2016,Latte,1,916
04/26/2016,Drip Coffee,1,917
09/14/2016,Latte,2,918
06/23/2016,Latte,1,919
02/19/2016,Macchiato,1,920
02/10/2016,Macchiato,1,921
12/07/2016,Latte,1,922
03/09/2016,Drip Coffee,1,923
05/07/2016,Latte,2,924
12/29/2016,Milk,1,925
09/21/2016,"Cappuccino, Unknown",1,926
10/06/2016,Latte,1,927
06/11/2016,New Orleans Iced Coffee (cup),1,928
07/05/2016,Still Water,1,929
07/11/2016,Drip Coffee,3,930
04/19/2016,Drip Coffee,1,931
02/08/2016,Drip Coffee,2,932
05/22/2016,Americano,1,933
07/18/2016,"Cappuccino, Unknown",1,934
04/15/2016,Drip Coffee,2,935
09/16/2016,S.O. Iced - 4 oz Oji,1,936
11/17/2016,Latte,1,937
07/11/2016,Latte,1,938
03/30/2016,Latte,1,939
10/20/2016,"Cappuccino, Unknown",1,940
03/22/2016,Drip Coffee,1,941
04/06/2016,Latte,1,942
12/30/2016,"Cappuccino, Unknown",1,943
10/19/2016,Latte,1,944
02/20/2016,Latte,1,945
11/06/2016,New Orleans Iced Coffee (cup),1,946
05/30/2016,Latte,1,947
05/18/2016,Americano,1,948
03/01/2016,"Cappuccino, Unknown",1,949
08/05/2016,New Orleans Iced Coffee (cup),1,950
07/01/2016,"Cappuccino, Unknown",1,951
03/25/2016,New Orleans Iced Coffee (cup),1,952
11/02/2016,Americano,1,953
02/19/2016,"Cappuccino, Unknown",1,954
10/30/2016,Latte,1,955
09/07/2016,"Cappuccino, Unknown",1,956
10/15/2016,Milk,1,957
02/20/2016,Drip Coffee,1,958
08/03/2016,Latte,1,959
09/14/2016,Macchiato,1,960
12/16/2016,Espresso,1,961
07/29/2016,Drip Coffee,1,962
05/07/2016,New Orleans Iced Coffee (cup),1,963
07/24/2016,Mocha,1,964
07/16/2016,Drip Coffee,1,965
02/28/2016,Drip Coffee,1,966
08/22/2016,New Orleans Iced Coffee (cup),1,967
06/21/2016,Drip Coffee,1,968
09/03/2016,NOLA Carton,1,969
03/22/2016,Chemex Coffee,1,970
07/20/2016,New Orleans Iced Coffee (cup),2,971
07/01/2016,Latte,1,972
07/06/2016,Latte,1,973
03/28/2016,S.O. Iced Coffee,1,974
04/06/2016,Juice,1,975
03/18/2016,Gibraltar,1,976
04/20/2016,New Orleans Iced Coffee (cup),1,977
11/23/2016,Sparkling Water,1,978
10/24/2016,Latte,1,979
05/04/2016,Drip Coffee,1,980
12/11/2016,Latte,1,981
02/16/2016,Hot Chocolate,1,982
12/02/2016,Gibraltar,1,983
08/31/2016,Latte,2,984
10/22/2016,New Orleans Iced Coffee (cup),1,985
12/04/2016,Macchiato,2,986
05/11/2016,Drip Coffee,1,987
07/20/2016,S.O. Iced Coffee,1,988
10/03/2016,Americano,2,989
08/28/2016,New Orleans Iced Coffee (cup),1,990
03/05/2016,Latte,1,991
09/17/2016,Drip Coffee,1,992
11/26/2016,Drip Coffee,2,993
06/14/2016,Cascara Fizz,1,994
03/29/2016,Gibraltar,1,995
05/17/2016,S.O. Iced - 4 oz Oji,1,996
07/07/2016,Drip Coffee,1,997
04/30/2016,New Orleans Iced Coffee (cup),1,998
03/23/2016,Still Water,1,999
11/18/2016,New Orleans Iced Coffee (cup),1,1000
07/03/2016,Gibraltar,1,1001
10/05/2016,New Orleans Iced Coffee (cup),2,1002
10/23/2016,New Orleans Iced Coffee (cup),1,1003
08/08/2016,Latte,1,1004
11/18/2016,Latte,1,1005
02/07/2016,Latte,2,1006
03/03/2016,Gibraltar,1,1007
05/25/2016,Sparkling Water,2,1008
10/14/2016,Tea,1,1009
06/04/2016,Latte,1,1010
10/02/2016,"Cappuccino, Unknown",1,1011
04/25/2016,"Cappuccino, Unknown",1,1012
09/13/2016,Latte,1,1013
04/10/2016,Americano,1,1014
12/28/2016,"Cappuccino, Unknown",1,1015
06/26/2016,S.O. Iced Coffee,1,1016
02/09/2016,Americano,1,1017
07/27/2016,Drip Coffee,2,1018
05/25/2016,"Cappuccino, Unknown",1,1019
08/16/2016,"Cappuccino, Unknown",1,1020
04/03/2016,Latte,1,1021
03/02/2016,Drip Coffee,1,1022
07/14/2016,New Orleans Iced Coffee (cup),2,1023
11/18/2016,Americano,1,1024
05/30/2016,Americano,1,1025
07/02/2016,Americano,1,1026
11/24/2016,"Cappuccino, Unknown",1,1027
05/29/2016,Latte,1,1028
08/28/2016,Latte,1,1029
11/01/2016,Sparkling Water,1,1030
07/26/2016,Latte,1,1031
09/04/2016,Apple Juice,1,1032
10/03/2016,Latte,1,1033
07/14/2016,New Orleans Iced Coffee (cup),1,1034
08/02/2016,Drip Coffee,1,1035
03/21/2016,New Orleans Iced Coffee (cup),1,1036
03/20/2016,New Orleans Iced Coffee (cup),1,1037
06/03/2016,S.O. Iced - 4 oz Oji,1,1038
12/16/2016,Latte,1,1039
07/06/2016,"Cappuccino, Unknown",1,1040
08/12/2016,Latte,1,1041
08/15/2016,Chemex Coffee,1,1042
06/01/2016,Apple Juice,1,1043
09/07/2016,Latte,1,1044
06/07/2016,Drip Coffee,1,1045
02/28/2016,Mocha,1,1046
08/14/2016,Hot Chocolate,1,1047
03/06/2016,Latte,1,1048
11/16/2016,NOLA Carton,2,1049
07/06/2016,Drip Coffee,1,1050
11/10/2016,Drip Coffee,2,1051
11/28/2016,New Orleans Iced Coffee (cup),1,1052
06/08/2016,Latte,1,1053
10/15/2016,Drip Coffee,1,1054
10/08/2016,Espresso,1,1055
09/12/2016,Drip Coffee,1,1056
08/17/2016,Drip Coffee,1,1057
12/14/2016,Latte,1,1058
05/09/2016,New Orleans Iced Coffee (cup),2,1059
03/21/2016,Latte,1,1060
09/21/2016,Chemex Coffee,1,1061
07/04/2016,New Orleans Iced Coffee (cup),1,1062
05/11/2016,S.O. Iced Coffee,1,1063
08/05/2016,Drip Coffee,1,1064
07/13/2016,Americano,2,1065
06/13/2016,Latte,1,1066
03/15/2016,Latte,1,1067
03/27/2016,Latte,1,1068
03/19/2016,"Cappuccino, Unknown",1,1069
09/04/2016,Apple Juice,1,1070
06/02/2016,Espresso,1,1071
09/07/2016,Macchiato,1,1072
11/16/2016,Chemex Coffee,1,1073
06/08/2016,Still Water,1,1074
05/23/2016,Americano,1,1075
10/10/2016,Drip Coffee,1,1076
07/01/2016,New Orleans Iced Coffee (cup),1,1077
07/13/2016,S.O. Iced Coffee,1,1078
10/26/2016,Latte,1,1079
06/15/2016,S.O. Iced Coffee,1,1080
10/08/2016,New Orleans Iced Coffee (cup),1,1081
11/08/2016,Latte,1,1082
08/02/2016,Drip Coffee,2,1083
05/25/2016,New Orleans Iced Coffee (cup),2,1084
04/29/2016,Latte,1,1085
09/17/2016,Mocha,1,1086
04/08/2016,Drip Coffee,1,1087
04/15/2016,"Cappuccino, Unknown",1,1088
12/20/2016,Latte,1,1089
06/22/2016,Latte,1,1090
11/12/2016,Latte,1,1091
08/31/2016,S.O. Iced Coffee,1,1092
04/01/2016,Latte,1,1093
04/01/2016,Hot Chocolate,1,1094
09/13/2016,Latte,2,1095
02/22/2016,Sparkling Water,1,1096
03/30/2016,Latte,2,1097
08/30/2016,Mocha,1,1098
07/20/2016,Latte,1,1099
03/09/2016,New Orleans Iced Coffee (cup),1,1100
12/20/2016,Gibraltar,1,1101
02/11/2016,"Cappuccino, Unknown",1,1102
12/18/2016,New Orleans Iced Coffee (cup),1,1103
09/09/2016,Drip Coffee,1,1104
05/04/2016,New Orleans Iced Coffee (cup),1,1105
04/13/2016,Drip Coffee,1,1106
04/15/2016,Apple Juice,1,1107
04/03/2016,Mocha,1,1108
07/16/2016,"Au Lait, Unknown",1,1109
10/26/2016,Mocha,1,1110
10/15/2016,Drip Coffee,2,1111
07/05/2016,New Orleans Iced Coffee (cup),2,1112
10/07/2016,Mocha,1,1113
06/02/2016,Chemex Coffee,1,1114
07/21/2016,New Orleans Iced Coffee (cup),1,1115
08/21/2016,Mocha,1,1116
09/14/2016,Macchiato,1,1117
10/16/2016,Drip Coffee,1,1118
03/18/2016,S.O. Iced Coffee,1,1119
11/21/2016,"Cappuccino, Unknown",1,1120
09/14/2016,S.O. Iced Coffee,1,1121
11/06/2016,"Cappuccino, Unknown",1,1122
12/27/2016,Latte,1,1123
10/04/2016,Espresso,1,1124
03/28/2016,Drip Coffee,1,1125
12/26/2016,Tea,1,1126
07/30/2016,Latte,1,1127
08/16/2016,Chemex Coffee,1,1128
08/15/2016,New Orleans Iced Coffee (cup),1,1129
11/29/2016,Espresso,1,1130
05/18/2016,New Orleans Iced Coffee (cup),1,1131
12/04/2016,Drip Coffee,1,1132
10/02/2016,Gibraltar,1,1133
03/14/2016,Americano,1,1134
06/14/2016,NOLA Carton,1,1135
12/21/2016,S.O. Iced Coffee,1,1136
12/04/2016,Espresso,1,1137
10/27/2016,Hot Chocolate,1,1138
09/20/2016,"Cappuccino, Unknown",1,1139
12/29/2016,Gibraltar,1,1140
02/26/2016,Drip Coffee,1,1141
11/13/2016,Mocha,1,1142
09/16/2016,Sparkling Water,1,1143
03/13/2016,Hot Chocolate,1,1144
02/10/2016,S.O. Iced Coffee,1,1145
10/19/2016,New Orleans Iced Coffee (cup),1,1146
04/10/2016,Drip Coffee,1,1147
07/10/2016,Latte,1,1148
04/18/2016,New Orleans Iced Coffee (cup),1,1149
03/26/2016,Americano,1,1150
05/26/2016,Apple Juice,1,1151
02/13/2016,"Cappuccino, Unknown",1,1152
09/13/2016,Drip Coffee,1,1153
02/18/2016,New Orleans Iced Coffee (cup),1,1154
10/22/2016,Latte,1,1155
07/26/2016,New Orleans Iced Coffee (cup),2,1156
03/29/2016,New Orleans Iced Coffee (cup),1,1157
09/25/2016,New Orleans Iced Coffee (cup),1,1158
12/28/2016,Still Water,1,1159
07/11/2016,Drip Coffee,1,1160
06/16/2016,Gibraltar,1,1161
08/22/2016,NOLA Carton,1,1162
08/22/2016,Chemex Coffee,2,1163
04/16/2016,Latte,1,1164
02/07/2016,Espresso,2,1165
08/12/2016,New Orleans Iced Coffee (cup),1,1166
07/31/2016,Tea,1,1167
09/28/2016,New Orleans Iced Coffee (cup),1,1168
09/03/2016,"Cappuccino, Unknown",-1,1169
12/28/2016,Hot Chocolate,1,1170
11/03/2016,Espresso,1,1171
09/15/2016,"Cappuccino, Unknown",1,1172
05/07/2016,Latte,1,1173
03/01/2016,Mocha,1,1174
08/30/2016,Latte,1,1175
06/17/2016,"Cappuccino, Unknown",1,1176
02/19/2016,Hot Chocolate,1,1177
11/23/2016,Drip Coffee,2,1178
12/14/2016,"Cappuccino, Unknown",1,1179
08/10/2016,"Cappuccino, Unknown",1,1180
11/07/2016,New Orleans Iced Coffee (cup),1,1181
06/17/2016,"Cappuccino, Unknown",1,1182
05/31/2016,Latte,1,1183
10/28/2016,New Orleans Iced Coffee (cup),1,1184
06/14/2016,Macchiato,1,1185
10/19/2016,S.O. Iced Coffee,1,1186
11/14/2016,Latte,1,1187
08/14/2016,New Orleans Iced Coffee (cup),3,1188
05/27/2016,Latte,1,1189
05/07/2016,"Cappuccino, Unknown",1,1190
02/09/2016,Drip Coffee,1,1191
03/16/2016,S.O. Iced - 4 oz Oji,2,1192
07/03/2016,New Orleans Iced Coffee (cup),1,1193
05/29/2016,Americano,1,1194
05/01/2016,New Orleans Iced Coffee (cup),1,1195
09/27/2016,NOLA Carton,1,1196
07/08/2016,Espresso,1,1197
12/10/2016,Gibraltar,1,1198
07/17/2016,New Orleans Iced Coffee (cup),1,1199
03/09/2016,Mocha,1,1200
12/03/2016,Drip Coffee,2,1201
12/12/2016,Espresso,1,1202
07/12/2016,New Orleans Iced Coffee (cup),1,1203
02/15/2016,Hot Chocolate,2,1204
05/07/2016,New Orleans Iced Coffee (cup),1,1205
12/24/2016,Latte,1,1206
03/02/2016,Drip Coffee,1,1207
05/23/2016,NOLA Carton,4,1208
08/13/2016,New Orleans Iced Coffee (cup),1,1209
09/29/2016,Latte,1,1210
09/03/2016,Latte,1,1211
10/11/2016,NOLA Carton,2,1212
09/21/2016,"Au Lait, Unknown",1,1213
02/27/2016,Latte,1,1214
09/03/2016,"Cappuccino, Unknown",1,1215
02/10/2016,Mocha,1,1216
10/14/2016,Mocha,1,1217
04/25/2016,Americano,1,1218
11/17/2016,Latte,2,1219
06/14/2016,Americano,1,1220
07/27/2016,Americano,1,1221
05/27/2016,Latte,1,1222
12/20/2016,New Orleans Iced Coffee (cup),1,1223
08/26/2016,New Orleans Iced Coffee (cup),1,1224
03/05/2016,S.O. Iced - 4 oz Oji,1,1225
03/15/2016,Drip Coffee,1,1226
05/04/2016,Chemex Coffee,1,1227
04/05/2016,"Cappuccino, Unknown",1,1228
12/29/2016,Drip Coffee,1,1229
04/20/2016,Drip Coffee,1,1230
12/16/2016,NOLA Carton,1,1231
07/31/2016,Drip Coffee,1,1232
12/10/2016,Americano,1,1233
04/25/2016,NOLA Carton,1,1234
08/31/2016,Latte,2,1235
08/26/2016,S.O. Iced - 4 oz Oji,1,1236
12/02/2016,NOLA Carton,3,1237
02/10/2016,Drip Coffee,2,1238
10/30/2016,Latte,1,1239
12/03/2016,Drip Coffee,1,1240
03/05/2016,"Cappuccino, Unknown",1,1241
08/29/2016,S.O. Iced Coffee,1,1242
07/16/2016,Drip Coffee,1,1243
12/03/2016,Drip Coffee,1,1244
02/09/2016,Hot Chocolate,1,1245
07/10/2016,"Cappuccino, Unknown",1,1246
07/13/2016,Chemex Coffee,1,1247
05/06/2016,Espresso,1,1248
08/17/2016,New Orleans Iced Coffee (cup),1,1249
11/29/2016,Hot Chocolate,1,1250
04/24/2016,New Orleans Iced Coffee (cup),1,1251
07/15/2016,"Cappuccino, Unknown",1,1252
06/08/2016,S.O. Iced Coffee,2,1253
04/24/2016,"Cappuccino, Unknown",1,1254
10/30/2016,Espresso,1,1255
06/13/2016,"Cappuccino, Unknown",2,1256
02/19/2016,Macchiato,1,1257
03/15/2016,"Cappuccino, Unknown",1,1258
07/19/2016,S.O. Iced - 4 oz Oji,1,1259
03/14/2016,Drip Coffee,1,1260
02/06/2016,New Orleans Iced Coffee (cup),1,1261
04/14/2016,"Cappuccino, Unknown",1,1262
08/31/2016,New Orleans Iced Coffee (cup),1,1263
10/26/2016,"Cappuccino, Unknown",2,1264
10/05/2016,S.O. Iced Coffee,1,1265
12/29/2016,New Orleans Iced Coffee (cup),1,1266
04/25/2016,Drip Coffee,1,1267
06/19/2016,New Orleans Iced Coffee (cup),1,1268
09/24/2016,Americano,1,1269
10/23/2016,Drip Coffee,1,1270
10/27/2016,Macchiato,1,1271
05/15/2016,New Orleans Iced Coffee (cup),1,1272
11/13/2016,Milk,1,1273
04/08/2016,New Orleans Iced Coffee (cup),2,1274
10/15/2016,Drip Coffee,1,1275
11/23/2016,Chemex Coffee,1,1276
10/05/2016,New Orleans Iced Coffee (cup),2,1277
04/02/2016,Latte,1,1278
11/21/2016,New Orleans Iced Coffee (cup),1,1279
06/11/2016,"Cappuccino, Unknown",1,1280
05/24/2016,Tea,1,1281
07/26/2016,Latte,1,1282
05/24/2016,New Orleans Iced Coffee (cup),1,1283
09/17/2016,Espresso,2,1284
05/06/2016,Drip Coffee,2,1285
04/26/2016,Americano,1,1286
05/01/2016,Latte,1,1287
02/26/2016,Apple Juice,1,1288
12/27/2016,New Orleans Iced Coffee (cup),2,1289
10/05/2016,New Orleans Iced Coffee (cup),1,1290
06/29/2016,"Cappuccino, Unknown",1,1291
07/28/2016,Latte,1,1292
12/22/2016,New Orleans Iced Coffee (cup),1,1293
06/08/2016,New Orleans Iced Coffee (cup),2,1294
10/28/2016,New Orleans Iced Coffee (cup),1,1295
06/18/2016,"Au Lait, Unknown",1,1296
03/04/2016,"Cappuccino, Unknown",1,1297
12/13/2016,Drip Coffee,1,1298
11/14/2016,S.O. Iced Coffee,1,1299
12/27/2016,Hot Chocolate,2,1300
05/18/2016,New Orleans Iced Coffee (cup),1,1301
09/20/2016,Gibraltar,1,1302
09/12/2016,New Orleans Iced Coffee (cup),1,1303
05/10/2016,New Orleans Iced Coffee (cup),1,1304
06/21/2016,New Orleans Iced Coffee (cup),1,1305
10/17/2016,"Cappuccino, Unknown",1,1306
08/16/2016,"Cappuccino, Unknown",1,1307
10/13/2016,Macchiato,1,1308
11/01/2016,Drip Coffee,1,1309
07/04/2016,Drip Coffee,1,1310
04/05/2016,"Cappuccino, Unknown",1,1311
03/30/2016,Drip Coffee,1,1312
04/17/2016,"Au Lait, Unknown",1,1313
09/18/2016,New Orleans Iced Coffee (cup),1,1314
07/06/2016,New Orleans Iced Coffee (cup),1,1315
11/09/2016,Tea,1,1316
11/08/2016,Milk,1,1317
10/26/2016,S.O. Iced Coffee,1,1318
12/31/2016,"Cappuccino, Unknown",1,1319
03/11/2016,New Orleans Iced Coffee (cup),1,1320
09/16/2016,Gibraltar,1,1321
07/26/2016,S.O. Iced Coffee,1,1322
03/22/2016,New Orleans Iced Coffee (cup),1,1323
05/28/2016,"Cappuccino, Unknown",1,1324
06/23/2016,NOLA Carton,1,1325
03/06/2016,Latte,1,1326
12/20/2016,Drip Coffee,1,1327
04/05/2016,Espresso,2,1328
09/09/2016,"Cappuccino, Unknown",1,1329
09/27/2016,Drip Coffee,1,1330
04/26/2016,Latte,1,1331
06/11/2016,"Cappuccino, Unknown",1,1332
02/14/2016,"Cappuccino, Unknown",1,1333
06/22/2016,New Orleans Iced Coffee (cup),1,1334
05/16/2016,Espresso,1,1335
08/23/2016,Chemex Coffee,1,1336
03/06/2016,New Orleans Iced Coffee (cup),2,1337
10/30/2016,Chemex Coffee,1,1338
05/10/2016,New Orleans Iced Coffee (cup),1,1339
02/16/2016,Latte,1,1340
03/27/2016,Gibraltar,1,1341
10/29/2016,Drip Coffee,1,1342
09/26/2016,Chemex Coffee,1,1343
10/26/2016,Latte,1,1344
05/26/2016,Hot Chocolate,1,1345
06/04/2016,Hot Chocolate,1,1346
04/08/2016,Latte,1,1347
02/10/2016,"Cappuccino, Unknown",1,1348
09/06/2016,Espresso,1,1349
04/25/2016,Latte,1,1350
12/23/2016,Latte,1,1351
10/14/2016,Americano,1,1352
11/23/2016,Latte,1,1353
05/02/2016,New Orleans Iced Coffee (cup),2,1354
06/27/2016,New Orleans Iced Coffee (cup),1,1355
05/29/2016,Drip Coffee,1,1356
10/17/2016,Espresso,1,1357
02/11/2016,Drip Coffee,1,1358
09/21/2016,"Cappuccino, Unknown",1,1359
07/08/2016,"Cappuccino, Unknown",1,1360
04/18/2016,New Orleans Iced Coffee (cup),1,1361
08/24/2016,New Orleans Iced Coffee (cup),1,1362
11/22/2016,Latte,1,1363
09/25/2016,Latte,1,1364
03/02/2016,Latte,1,1365
08/15/2016,Chemex Coffee,1,1366
07/18/2016,Latte,1,1367
12/19/2016,"Cappuccino, Unknown",1,1368
